ID,sl_forb_current,sl_grass_current,sl_forb_mid_585,sl_grass_mid_585,cluster,pet,ppt,soil,srad,tmax,vpd
1,0,2,0,2,1,66.03972602739726,50.54109589041096,21.313698630136997,182.2287671232876,11.149452054794523,0.5736986301369863
2,0,2,0,2,1,66.03972602739726,50.54109589041096,21.313698630136997,182.2287671232876,11.149452054794523,0.5736986301369863
3,1,2,2,3,1,94.5041095890411,38.7013698630137,22.597260273972605,205.43424657534254,18.41849315068493,0.8204109589041093
4,0,5,1,4,1,79.20136986301374,30.115068493150687,20.69178082191781,188.84794520547945,14.23246575342466,0.7252054794520547
5,0,5,1,4,1,79.20136986301374,30.115068493150687,20.69178082191781,188.84794520547945,14.23246575342466,0.7252054794520547
6,0,5,1,4,1,79.20136986301374,30.115068493150687,20.69178082191781,188.84794520547945,14.23246575342466,0.7252054794520547
7,1,2,0,2,1,65.41643835616439,36.23561643835616,26.490410958904103,184.79315068493153,11.696712328767127,0.578082191780822
8,1,2,0,2,1,65.41643835616439,36.23561643835616,26.490410958904103,184.79315068493153,11.696712328767127,0.578082191780822
9,1,3,2,2,1,87.90547945205479,31.342465753424637,5.93150684931507,197.9095890410959,14.919041095890414,0.7338356164383562
10,1,3,2,2,1,87.90547945205479,31.342465753424637,5.93150684931507,197.9095890410959,14.919041095890414,0.7338356164383562
11,1,4,1,4,1,82.85068493150685,30.001369863013696,24.41095890410959,189.45068493150683,14.696301369863018,0.7694520547945206
12,1,1,1,2,1,59.25342465753425,44.12328767123288,27.846575342465755,183.31643835616438,9.34602739726028,0.5345205479452054
13,1,1,1,2,1,59.25342465753425,44.12328767123288,27.846575342465755,183.31643835616438,9.34602739726028,0.5345205479452054
14,1,1,1,2,1,59.25342465753425,44.12328767123288,27.846575342465755,183.31643835616438,9.34602739726028,0.5345205479452054
15,1,3,1,4,1,72.14657534246577,38.69315068493151,18.263013698630143,186.38493150684923,12.550410958904111,0.6426027397260275
16,1,3,1,4,1,72.14657534246577,38.69315068493151,18.263013698630143,186.38493150684923,12.550410958904111,0.6426027397260275
17,0,2,0,1,1,129.0657534246575,31.60684931506851,1.3479452054794516,205.51232876712328,20.7913698630137,1.173972602739726
18,0,1,0,1,1,56.72602739726029,62.07397260273976,62.77123287671232,197.58493150684936,11.12315068493151,0.3654794520547946
19,3,5,2,5,4,89.34246575342465,23.20273972602739,6.964383561643837,188.30821917808223,15.93246575342466,0.9345205479452054
20,3,5,2,5,4,89.34246575342465,23.20273972602739,6.964383561643837,188.30821917808223,15.93246575342466,0.9345205479452054
21,3,5,2,5,4,89.34246575342465,23.20273972602739,6.964383561643837,188.30821917808223,15.93246575342466,0.9345205479452054
22,3,5,2,5,4,89.34246575342465,23.20273972602739,6.964383561643837,188.30821917808223,15.93246575342466,0.9345205479452054
23,4,5,1,6,4,88.01369863013699,24.864383561643834,6.36849315068493,187.73150684931502,15.760684931506846,0.9152054794520544
24,4,5,1,6,4,88.01369863013699,24.864383561643834,6.36849315068493,187.73150684931502,15.760684931506846,0.9152054794520544
25,4,5,1,6,4,88.01369863013699,24.864383561643834,6.36849315068493,187.73150684931502,15.760684931506846,0.9152054794520544
26,4,5,1,6,4,88.01369863013699,24.864383561643834,6.36849315068493,187.73150684931502,15.760684931506846,0.9152054794520544
27,1,2,1,1,1,97.99315068493155,32.82602739726026,2.010958904109589,195.9164383561644,16.917808219178085,0.8676712328767123
